29212	7.357283	0.591387	3
2623	2.377577	1.233624	2
13183	3.329141	0.273388	2
32427	7.569730	0.987554	3
70935	11.518213	0.473179	1
36207	6.049280	1.109394	3
6978	5.578949	1.121422	2
32510	3.623256	0.967624	1
48759	9.193115	1.554389	3
74774	12.213959	0.638002	1
14927	0.000000	0.039250	2
14171	6.396840	0.554447	2
8868	7.187790	0.768165	2
37918	9.728818	0.214583	3
37918	9.976447	0.781533	3
34756	11.236491	1.517066	3
43002	10.544777	0.319702	3
37868	9.404683	1.223099	3
53419	7.215868	1.089373	3
42417	9.796187	0.380815	3
69434	6.656358	0.089243	1
4898	2.410412	0.933617	2
13641	7.426544	0.633120	2
48100	10.085101	0.853300	3
38127	9.094777	0.593790	3
2938	4.881613	0.274127	2
51191	9.016689	0.507247	3
29037	9.270026	0.472256	3
64167	9.030174	0.899525	1
37615	7.897039	0.301569	3
32701	0.883178	1.527438	1
23522	5.503882	0.769730	1
53910	2.108196	0.568780	1
12262	2.184558	1.027648	2
15659	10.725400	0.734778	3
38943	11.058066	1.236641	3
35011	11.041762	0.053407	3
0	0.985054	1.458752	2
19483	13.445274	1.202620	3
27451	9.976961	0.945868	3
63099	8.834914	0.725605	1
49997	3.213645	0.810085	1
21950	9.738961	1.046088	3
13204	0.829618	0.487246	2
45911	5.155345	0.755604	1
22573	8.046990	0.051261	3
10064	0.000000	1.375136	2
76945	14.293406	0.129128	1
13006	4.026208	0.798414	2
31586	9.206886	0.873024	3
14466	3.662971	0.085302	2
31675	11.536769	0.593303	3
27739	11.348549	0.179517	3
57744	10.492685	0.075031	1
61174	9.807577	0.343616	1
6848	0.000000	0.640673	2
42645	8.233053	0.904656	3
77305	15.038132	0.035035	1
53249	4.107989	1.106582	1
28435	12.379676	1.548852	3
2513	5.278725	1.144541	2
24060	10.681017	1.490013	3
67161	11.057535	0.542741	1
59812	5.476541	0.957163	1
41268	10.711745	0.337223	3
10639	7.389787	0.662200	2
44315	8.478931	0.198652	3
9165	2.607597	0.495096	2
19399	1.837397	1.025918	2
27706	7.577911	0.843901	3
32664	8.546777	0.330364	3
57060	2.591209	1.431120	1
71060	9.293101	0.589496	1
42889	9.097247	1.117059	3
31736	11.356691	0.503354	3
43403	6.329891	1.370248	1
39885	12.830029	1.134348	3
81222	19.603790	0.233039	1
6346	0.973390	1.670916	2
11423	2.367226	1.596893	2
11387	7.219370	0.253487	2
31306	10.903729	1.571979	3
52539	11.704931	1.146183	3
41370	12.756875	1.594883	3
74016	9.634829	0.310381	1
33177	3.607779	1.636973	3
41928	6.940168	0.844712	3
36880	13.730019	0.642734	3
30510	13.574562	0.950351	3
72502	10.013378	0.994495	1
16987	2.517336	0.832718	2
57740	8.688864	0.347510	1
51357	2.032215	0.257765	1
8719	1.055508	0.762966	2
26313	10.996629	1.064846	3
66858	6.533464	1.317358	1
57022	3.813557	0.338373	1
22119	8.060012	1.404461	3
65257	5.410823	0.912099	1
27110	1.993913	0.643087	1
68646	11.491104	0.178382	1
39550	12.624924	0.221358	3
10620	0.000000	0.526573	2
28773	0.000000	0.248180	1
13843	5.591281	1.217092	2
50945	7.425964	0.739933	3
55984	6.500117	1.456096	1
20253	6.431255	0.764943	3
68295	12.122741	0.484000	3
25805	1.247712	0.325448	1
16310	4.418418	1.384491	2
45303	10.551177	0.307884	3
54642	4.742582	0.210539	1
68798	9.112407	0.675289	1
18371	1.491335	1.448251	2
22657	12.299185	1.295082	3
12598	5.509574	1.120285	2
22573	3.914179	0.812670	2
24300	12.713916	0.439695	3
21897	9.525106	1.392138	3
59068	1.212353	1.348735	1
2107	1.655994	1.360164	2
12406	5.665276	0.585271	2
44390	11.505509	0.202685	3
33812	9.249528	0.575624	3
9879	3.214308	0.056625	2
44538	15.866080	1.155293	3
994	0.000000	0.146701	2
27264	9.115403	0.809345	3
11253	4.935411	0.757870	2
5390	0.000000	0.852625	2
30969	11.413512	0.220001	3
11178	5.271554	0.060834	2
7138	1.286533	0.773238	2
60869	7.940324	1.276437	3
2320	2.699632	1.453487	2
8623	3.298561	0.249855	2
50730	1.492025	0.993468	1
55644	6.359243	0.417308	3
10032	7.981632	1.184167	2
22883	7.086569	0.639944	3
54809	2.473029	0.751116	1
32577	10.767917	1.083804	3
6249	2.777460	1.328310	2
52720	2.435880	0.552011	1
19243	5.132609	1.047047	2
9262	5.398586	0.189098	2
13999	2.709053	0.947967	2
57640	4.339017	0.358560	1
62892	3.634603	1.212324	1
1064	6.314488	1.455823	2
9395	3.541492	1.091238	2
27195	2.649987	1.386254	1
12629	5.647479	0.471053	2
39532	12.981866	0.414842	3
29309	1.264317	0.196270	1
8007	2.665631	0.655309	2
15020	0.991955	0.191176	2
47714	3.748331	1.520863	1
14655	8.246191	1.119752	3
14969	5.900066	1.653072	2
29685	0.232245	1.596357	1
40186	3.228435	0.602096	1
16655	8.269856	0.525514	3
8454	5.636613	1.421456	2
39926	3.820255	0.008781	1
40734	3.247246	0.829647	1
33860	11.004479	0.920533	3
25177	0.708850	1.428649	1
44955	3.268974	0.276609	1
2649	7.833474	0.310111	2
34085	2.153436	0.408221	1
33337	12.420159	1.295113	3
43272	10.954497	0.460190	3
47462	5.612655	0.006915	1
43927	13.248881	1.441229	3
78341	8.830220	0.516355	1
6268	5.896837	0.122770	2
52900	11.456371	0.241241	3
3445	3.768155	0.140211	2
74951	11.973925	0.456856	1
16870	5.724711	0.631914	3
38706	10.298016	0.191840	3
68921	2.058168	0.489568	1
1574	0.000000	0.648781	2
29589	1.510408	0.483852	1
40147	8.060432	0.223903	3
50337	3.579809	1.359944	1
48360	3.100809	1.064186	1
3355	0.000000	1.596268	2
57797	4.972952	1.533897	1
50391	3.309794	0.546125	1
10165	4.277435	1.005482	2
77040	16.453793	1.343668	1
19331	1.625539	0.830832	2
13488	6.183405	0.440463	2
2180	3.671205	1.476913	2
37793	3.890461	0.537108	1
25447	2.190544	1.282115	1
40885	9.395131	0.588387	3
31280	1.989145	0.849820	1
11768	6.939029	1.448440	2
43994	10.682518	1.638394	3
35757	11.222154	1.325276	3
10790	1.015855	0.610859	2
68785	11.258295	1.664456	1
48937	6.375260	0.340447	1
9594	5.622270	0.571760	2
11317	2.083417	1.019867	2
0	3.788321	0.353017	2
44034	2.938365	1.302068	1
7854	2.742242	0.361166	2
66687	11.599339	0.837118	1
11393	4.756797	0.816260	2
12922	4.226544	1.261999	2
30204	12.106622	0.178693	3
30811	3.800722	0.669689	1
8141	2.335635	0.086743	2
9702	5.194004	1.654274	2
24838	1.119920	0.140729	1
13087	0.000000	0.298713	2
3049	4.270186	0.156206	2
24504	10.808111	0.270799	3
43759	8.503821	1.307105	3
58408	5.629338	1.101647	1
72490	8.964560	1.677108	1
31220	9.302448	1.575182	3
60756	5.468358	1.478712	1
43004	0.000000	0.908545	1
30927	11.197607	0.473857	3
3079	5.520851	1.053578	2
4654	2.504737	1.094009	2
0	3.502662	1.355915	2
22885	3.459411	1.317067	1
14337	0.000000	0.130581	2
5276	2.993937	1.298961	2
51645	9.763221	0.873572	3
28673	0.758455	1.071252	1
30114	7.975378	0.522769	3
10147	1.558856	1.332424	2
9969	0.000000	0.522409	2
46813	4.436527	1.026062	1
53579	3.316385	1.611091	1
4412	7.451341	0.536383	2
31508	10.412279	0.074018	3
34048	1.859242	1.170500	1
80632	13.712931	1.592313	1
46880	4.658792	0.544923	1
0	0.000000	0.534983	2
38601	11.737265	1.595457	3
33081	8.317165	1.128239	3
8942	4.445724	0.015066	2
29674	3.219871	0.156247	1
7980	0.000000	0.638156	2
0	2.603293	1.163786	2
64350	9.251249	1.659328	1
39272	4.157835	1.559207	1
48491	0.948013	1.090467	1
13017	0.891220	1.611020	2
63284	10.577641	0.996531	1
76168	17.378964	1.597886	1
9822	3.953798	0.514232	2
12697	1.663260	0.751598	2
70033	9.726605	0.128567	1
0	0.000000	0.263474	2
15710	12.471993	1.694505	3
27870	8.783102	1.441154	3
27540	9.906810	1.610859	3
71701	6.602921	1.659539	1
1627	0.990839	0.685886	2
38322	11.669511	0.560060	3
51370	7.027988	0.376245	3
16441	10.844708	1.274158	3
50143	10.851110	1.473984	3
52680	9.460633	1.196436	3
58857	2.326869	0.699421	1
50448	1.509535	1.454567	1
44448	10.913643	1.343945	3
34892	10.309323	1.429556	3
37029	0.000000	0.867074	1
53293	3.585940	0.124173	1
33157	10.503787	0.407205	3
0	0.000000	0.449824	2
2177	1.487110	1.479220	2
10525	6.656548	1.592344	2
35167	11.782686	0.453045	3
7297	0.000000	1.615361	2
8962	3.063383	0.528480	2
8811	4.364235	1.614991	2
19467	4.183460	1.030896	2
30624	3.572448	0.359680	1
13746	7.791607	1.087156	2
55160	0.000000	1.032553	1
50383	11.014923	0.579054	3
34934	7.374705	0.473517	3
28972	1.193152	1.637024	1
72318	14.405137	1.522589	1
30213	3.039267	0.511592	1
33037	6.957097	1.375310	3
13929	5.920512	0.719282	2
24269	11.851041	1.658140	3
35575	2.601601	1.316573	1
77583	9.236328	0.737296	1
23389	8.358604	0.322486	3
52986	3.885218	0.206033	1
6663	1.014938	0.140396	2
30606	11.005156	1.513102	3
5824	6.530222	0.018504	2
29227	12.105299	0.702346	3
13189	10.947233	0.755536	2
7744	3.078894	1.227370	2
55039	2.723810	1.039508	1
36596	8.129523	1.511307	3
27413	11.661421	1.527646	3
4312	0.940974	1.217051	2
9083	8.835509	0.641762	2
69875	14.409972	0.141050	1
15917	2.820386	0.533812	2
12273	4.076388	0.665970	2
11363	3.515457	1.228760	2
53776	7.497766	0.859202	3
21995	10.360177	0.917404	3
10941	4.082728	1.638987	2
40156	0.000000	0.067876	1
66913	10.705364	0.725538	1
69155	5.240789	1.225655	1
28148	11.683245	1.511912	3
70668	15.549326	0.150432	1
29930	8.870162	0.487451	3
34020	2.698457	1.413767	1
71134	13.800998	0.022328	1
69111	8.423982	0.873877	1
47025	11.954604	1.400675	3
30339	10.338818	1.289521	3
38066	9.350927	1.312259	3
57204	2.327337	0.876319	1
72804	8.415919	0.727675	3
48007	9.018055	0.689886	3
9658	0.000000	0.283579	2
63744	13.761369	0.694289	1
41471	7.930360	0.732642	3
35928	9.841471	1.670214	3
56097	1.592119	0.371026	1
83632	10.160201	0.696355	1
13121	3.707034	1.065117	2
67116	11.847926	1.597538	1
16317	3.840683	0.072540	2
7238	4.645973	0.439923	2
9479	0.623796	0.501417	2
80530	15.116207	0.440023	1
43854	1.206629	0.894022	1
22293	0.000000	0.841646	2
63311	6.820545	1.130676	1
4410	3.194932	1.308219	2
55353	0.000000	0.050957	1
27341	8.414997	1.659441	3
401	2.070936	0.681947	2
19314	5.615375	1.624751	2
6943	5.127964	0.093644	2
7864	0.000000	1.356808	2
3	0.581812	1.559097	2
39790	9.898977	0.395325	3
9967	0.000000	1.577308	2
6600	2.839892	1.686022	2
13130	7.504858	1.417008	2
69020	8.830863	1.357650	1
48371	9.456460	0.374021	3
15546	2.559310	0.188590	2
24426	10.503780	0.614896	3
77728	13.120554	0.762172	1
32295	8.278015	0.704645	3
13495	4.088936	1.550399	2
56841	7.150146	1.232632	1
42387	7.566762	0.936528	3
9975	8.142848	1.634143	2
1723	3.963295	1.027247	2
21852	6.849198	0.383059	2
66249	7.309802	1.299981	1
34728	12.438450	0.239374	3
26623	7.637139	0.504310	3
8859	0.000000	1.207290	2
9972	0.042659	1.002854	2
11142	0.000000	0.460627	2
35541	13.462661	0.556008	3
52208	1.963615	0.345139	1
8694	3.464570	0.579441	2
73359	12.350214	1.111475	1
54179	0.945529	0.400468	1
71636	6.437587	1.179314	1
9944	0.000000	1.595046	2
48151	9.281171	0.954350	3
28288	1.087734	0.262467	1
69441	6.853095	1.109703	1
28609	8.737417	0.829923	3
6515	4.713341	1.449912	2
13895	3.854145	0.125877	2
8385	2.240453	1.215568	2
2664	4.483613	1.419237	2
54151	11.207853	0.053263	1
32715	3.829985	0.530698	1
11144	3.634244	1.119183	2
45458	9.801460	0.871285	3
16740	0.000000	1.038420	2
0	2.407303	0.443753	2
24705	7.567666	1.108725	3
32301	8.723731	0.563996	3
70049	8.450356	0.897237	1
16866	3.348233	0.194882	2
9188	7.997277	0.074352	2
56016	0.982916	0.786271	1
32989	5.336882	0.740795	1
71065	10.807120	0.920602	1
11871	0.497087	0.747861	2
14838	3.572088	1.516775	2
73039	10.170973	1.633636	1
30958	12.698658	0.206166	3
51712	7.207831	0.914931	3
27364	10.982219	1.368234	3
32683	3.860085	1.127652	1
26833	6.126665	1.056222	3
33640	10.543780	0.842280	3
8663	3.684801	0.301740	2
48590	11.610965	0.499287	3
13499	3.350938	0.778321	2
53881	10.635926	1.019371	3
42075	11.856566	0.204161	3
24656	8.210204	0.021782	3
10987	4.444546	1.609060	2
80791	14.310627	1.681640	1
28262	10.537404	0.451277	3
8479	3.800673	1.622739	2
64351	5.426838	0.462212	1
14865	4.222991	1.026960	2
52866	13.462511	0.283601	3
33700	8.518875	0.917251	3
23595	9.248888	0.876583	3
28966	8.959658	0.318037	3
11651	1.464433	0.798889	2
32658	5.039583	1.127827	1
47892	10.060945	0.612301	3
41055	10.084311	0.307200	3
74561	16.977862	0.800339	1
11185	0.419134	0.365104	2
83435	17.999677	0.265653	1
35921	2.989175	1.471484	1
28974	4.252937	0.425702	1
8943	0.000000	0.402857	2
28886	9.895614	0.237378	3
8288	6.558335	1.246303	2
8449	1.745909	1.565425	2
44043	11.593383	0.877199	3
73284	9.992437	1.571829	1
14312	2.460559	1.070431	2
74881	14.762649	1.284682	1
51196	2.460289	1.034479	1
34512	9.449225	0.139242	3
43582	10.334172	0.696793	3
67211	9.885589	0.048662	1
66704	9.808954	0.074473	1
11801	0.565971	0.060375	2
6217	4.799721	0.396370	2
12144	7.176657	0.241310	2
10754	1.659391	1.237346	2
35545	8.679822	0.354560	3
20362	11.876268	0.973560	3
35950	11.790461	0.288167	3
27705	11.630932	1.651109	3
69511	4.968061	0.404021	1
47857	4.593060	1.389325	1
5296	1.209019	0.874310	2
24508	2.801184	1.650703	1
11151	5.065685	0.607951	2
9956	7.640461	1.336557	2
13897	6.058145	0.050648	2
10972	4.009717	1.418257	2
6670	0.965633	0.295648	2
52186	3.562967	1.588878	1
43502	6.816380	1.277251	3
27660	9.892688	0.013491	3
15818	7.124944	0.975809	2
11130	0.000000	1.681994	2
14691	6.118591	0.142192	2
73847	10.414529	1.692808	1
40923	10.597465	0.074042	3
38872	11.871816	0.243096	3
18828	0.640946	0.286286	2
9883	0.000000	0.719162	2
31128	8.216541	0.069771	3
7780	2.582312	1.285529	2
13444	10.576432	0.382374	3
34133	9.306434	0.075899	3
36888	14.056946	0.287270	3
41413	8.928534	0.697985	3
48668	2.910421	0.024126	1
8413	2.162355	1.311828	2
28494	7.464847	0.458832	3
55563	4.930387	1.594771	1
9229	6.449586	0.001154	2
4913	12.903889	1.213489	2
50239	7.223234	0.912892	3
51140	8.302913	0.672562	3
42105	9.007384	1.646882	3
1971	4.596020	0.640922	2
69353	10.528717	1.266619	1
46883	10.931492	1.465839	3
20132	9.223494	0.031486	3
24855	9.042800	1.431482	3
53710	5.581101	0.129323	1
43792	1.797565	0.622894	1
21636	8.838637	1.157879	2
9256	0.262756	0.814991	2
24681	2.076058	1.333146	1
37567	10.592732	0.316872	3
51010	9.944383	1.141701	3
9851	2.428314	1.570219	2
16493	6.386179	0.636050	2
73480	15.277735	0.301209	1
69456	5.596269	0.569406	1
12284	3.376100	0.415185	2
67147	15.081643	0.711491	1
52429	1.479048	0.029409	1
71257	10.297789	1.072061	1
35916	4.126413	0.633754	1
11201	3.863921	1.347527	2
78792	14.735540	0.264618	1
42202	0.000000	1.171597	1
28163	8.655190	0.608244	3
7820	7.272240	0.678154	2
38382	10.739602	0.760195	3
26375	2.895829	0.068143	1
37939	7.929142	0.358111	3
9710	0.000000	0.325560	2
28944	9.872066	1.156094	3
35477	8.965573	1.051986	3
6353	2.792992	0.968253	2
34739	7.105194	1.650521	3
3428	4.880438	0.301337	2
24007	0.147766	1.075700	1
52950	9.621314	0.160069	3
37408	9.564939	1.350144	3
28654	3.283971	0.226435	1
59839	1.375728	0.567339	1
78021	16.793247	0.903492	1
22858	10.899461	0.725848	3
27174	10.301128	0.629191	3
59409	2.351001	0.242061	1
5597	7.169382	0.212169	2
14573	0.000000	0.344940	2
12969	11.218877	1.348582	3
25655	5.066470	1.406162	1
64011	10.993474	1.150258	1
77763	7.058212	0.606751	1
16768	5.602670	0.123632	2
36193	13.417572	0.042358	3
29071	9.951254	0.535727	3
54592	11.604694	1.677294	3
15311	1.852158	1.217912	2
7280	3.932866	0.970255	2
9177	3.517276	0.597407	2
53541	2.404922	1.145971	1
15127	0.140845	0.498272	2
54139	2.653923	0.956741	1
10824	4.486584	0.259480	2
38016	9.822181	1.665690	3
25084	7.463459	0.430554	3
17912	11.538417	0.363569	3
76664	12.262207	0.541147	1
8077	7.391086	1.050706	2
65431	4.487536	1.106086	1
9375	4.326623	0.460682	2
0	5.499518	0.278609	2
32315	8.308840	1.441033	3
1851	2.133583	0.509882	2
14570	3.235476	0.883428	2
13932	6.958053	1.331796	2
4705	0.000000	1.619097	2
69866	11.431450	1.104581	1
16857	2.830829	0.488627	2
37523	11.822493	0.583011	3
13840	4.452505	0.301942	2
73922	13.367125	0.204819	1
58332	2.776827	1.226775	1
30473	11.290326	1.543098	3
42795	9.729363	1.583455	3
11138	1.239648	0.269803	2
8899	1.845205	0.268865	2
2011	4.956973	1.699064	2
43623	8.277679	1.622390	3
47517	2.413734	0.894727	1
59093	2.201287	0.330156	1
11389	10.373248	0.075182	3
36390	9.670189	0.786670	3
47807	2.999292	0.296029	1
25431	11.820232	1.670844	3
47539	10.556845	0.022163	3
43362	3.316973	0.969958	1
18418	7.527639	0.703819	2
44014	1.571568	1.182161	1
23656	3.941588	0.268620	1
36713	7.958950	1.506636	3
73167	14.476343	1.385776	1
37512	5.289553	1.645296	3
67302	7.096657	0.658360	1
69666	16.309402	0.729767	1
5968	5.316989	1.037013	2
74655	10.877397	0.289946	1
13515	3.092256	1.651953	2
57942	2.033756	1.278914	1
48455	9.666002	0.921989	3
10400	7.663151	1.004161	2
47103	2.477038	1.215121	1
13617	5.738056	1.238865	2
9405	0.000000	0.371185	2
1976	0.000000	0.522861	2
9293	4.557343	1.465650	2
53008	13.827225	0.554278	3
23896	6.389326	0.907632	2
43185	0.549981	1.492805	1
40088	10.500274	1.604474	3
3496	0.000000	0.472656	2
6069	5.892201	0.650641	2
37253	8.152760	1.611262	3
13669	2.663004	0.869810	2
33395	7.940282	1.681419	3
23398	9.954621	0.711219	3
30245	3.875975	0.065607	1
63444	11.905068	0.424880	1
24982	7.197451	0.459298	3
65005	8.998658	1.601917	1
63436	6.123603	0.955372	1
0	1.073587	0.547796	2
34908	13.299594	1.031056	3
17482	10.558274	0.696577	3
42198	11.619596	0.996419	3
48996	12.359602	1.567557	3
75845	8.878847	1.298758	1
7034	7.264018	0.856501	2
50190	8.386780	0.671550	3
51397	10.120952	1.445051	3
13759	6.969160	1.596597	2
5817	3.125777	1.679083	2
38290	2.558281	1.480703	1
28684	12.603687	0.766980	3
31246	8.907934	0.350823	3
40938	8.330453	0.948799	3
56857	3.649792	0.955636	1
67087	7.149813	1.128287	1
12755	9.207555	1.523310	3
0	0.921202	1.342681	2
2064	2.238520	1.447554	2
12594	2.873541	1.034067	2
11250	7.166920	0.161335	2
76056	14.694249	1.541738	1
20648	8.564040	0.872331	3
40582	12.972908	1.031719	3
75076	4.819748	1.034334	1
10165	9.047096	0.463991	2
36832	11.246443	0.189437	3
25881	7.486480	0.523362	3
64778	7.343498	0.196831	1
3989	11.444767	1.382629	2
33011	5.000209	1.586944	1
29660	6.214989	0.955370	1
27550	1.121914	1.227223	1
34539	13.135639	0.908328	3
32882	4.532063	0.173196	1
15630	2.461262	0.339620	2
32839	9.807182	0.049649	3
73383	7.672135	0.739737	1
22335	12.607031	1.208678	3
54213	1.311384	1.309270	1
13547	2.350155	0.368467	2
12614	1.823480	1.394544	2
35432	10.107956	0.583702	3
40349	3.603853	1.095848	1
18048	4.219867	0.851702	2
30111	9.510678	0.235494	3
34479	6.462269	1.136570	3
61982	10.008314	1.009812	1
12943	0.230213	1.448650	2
10946	0.000000	0.688591	2
36839	8.256558	0.715962	3
70932	15.397907	0.491963	1
13420	6.630795	0.022614	2
41104	11.583947	1.067119	3
4613	1.190435	1.518353	2
39810	7.896584	0.898311	3
63601	10.316933	0.431604	3
72207	13.045712	0.739965	1
24730	0.748943	1.494583	1
9716	1.864925	0.661092	2
19910	10.850235	1.106501	3
33168	10.121372	1.161592	3
9696	6.702564	0.975231	2
60480	10.486272	0.769128	1
42062	10.278812	0.056860	3
51485	2.479225	1.679014	1
32482	3.324805	0.283942	1
12189	3.018365	0.269082	2
41951	9.208337	1.439927	3
2090	5.709074	1.619401	2
18827	8.103778	1.213721	3
31627	4.065881	1.305054	1
8528	7.004479	0.400958	2
39048	8.760733	0.212102	3
8764	5.493119	0.132039	2
33383	10.241309	0.503797	3
30065	9.523182	0.480632	3
73281	11.401548	1.573898	1
44198	2.468868	1.675725	1
42241	3.809895	0.954517	1
14413	1.012176	0.244708	2
11690	0.000000	0.414384	2
34562	12.191139	0.529666	3
0	4.603801	0.916567	2
14661	5.666382	1.214343	2
6087	0.000000	0.083084	2
74396	16.131774	1.208246	1
9759	4.463613	1.482036	2
68729	3.940281	1.494704	1
30576	7.124361	0.031347	3
14660	0.000000	1.257375	2
43350	12.333484	1.618976	3
6228	0.634208	0.032271	2
64806	7.523097	1.408256	1
14035	6.162992	0.239813	2
40688	2.776462	1.532430	1
14267	5.156657	1.444368	2
9051	3.124336	0.025929	2
43792	13.050351	1.174744	3
0	3.444020	0.848260	2
70623	11.628378	0.263102	1
13751	3.580238	0.400451	2
47722	4.919208	1.673358	3
14885	0.373290	1.463842	2
73353	9.141505	0.602209	1
25656	4.234584	1.239288	1
31412	12.418708	0.992803	3
20108	10.652145	0.198389	3
5558	3.680257	1.495293	2
12040	1.166014	1.629722	2
64641	4.946424	1.021812	1
30827	10.316647	1.411721	3
5990	8.804031	1.264828	2
31708	11.741909	0.175610	3
